STATECD,COUNTYCD,PLOT,start_year,end_year,mortality_pct
17,79,50,1985,1998,55.55555555555556
17,79,55,1985,1998,0.0
17,79,76,1985,1998,0.0
17,79,20010,2004,2009,0.0
17,79,20010,2009,2014,0.0
17,79,20010,2014,2021,0.0
17,79,20033,2001,2006,0.0
17,79,20033,2006,2011,0.0
17,79,20033,2011,2017,8.0
17,79,20047,2010,2016,0.0
17,79,20047,2016,2023,18.42105263157895
17,79,20050,2006,2011,0.0
17,79,20050,2011,2018,0.0
17,79,20063,2002,2007,0.0
17,79,20063,2007,2012,0.0
17,79,20063,2012,2019,0.0
17,79,20065,2001,2006,0.0
17,79,20065,2006,2011,0.0
17,79,20065,2011,2016,0.0
17,79,20065,2016,2023,3.8461538461538463
17,79,20069,2007,2012,0.0
17,79,20069,2012,2018,0.0
17,79,20202,2002,2007,0.0
17,79,20202,2007,2012,0.0
17,79,20202,2012,2018,16.0
17,79,20204,2004,2009,0.0
17,79,20204,2009,2015,0.0
17,81,2,1985,1998,25.0
17,81,4,1985,1998,30.303030303030305
17,81,15,1985,1998,17.857142857142858
17,81,16,1985,1998,0.0
17,81,18,1985,1998,34.146341463414636
17,81,19,1985,1998,30.952380952380953
17,81,21,1985,1998,0.0
17,81,25,1985,1998,0.0
17,81,31,1985,1998,32.5
17,81,36,1985,1998,37.5
17,81,38,1985,1998,0.0
17,81,44,1985,1998,0.0
17,81,61,1985,1998,0.0
17,81,71,1985,1998,20.833333333333332
17,81,86,1985,1998,18.91891891891892
17,81,92,1985,1998,0.0
17,81,93,1985,1998,0.0
17,81,101,1985,1998,0.0
17,81,106,1985,1998,17.857142857142858
17,81,110,1985,1998,0.0
17,81,20003,2005,2016,12.5
17,81,20003,2016,2023,0.0
17,81,20006,2002,2007,0.0
17,81,20006,2007,2012,0.0
17,81,20006,2012,2018,0.0
17,81,20020,2004,2009,4.545454545454546
17,81,20020,2009,2014,19.047619047619047
17,81,20020,2014,2021,0.0
17,81,20022,2002,2007,9.090909090909092
17,81,20022,2007,2018,20.0
17,81,20023,2005,2010,0.0
17,81,20023,2010,2016,4.3478260869565215
17,81,20023,2016,2023,13.636363636363637
17,81,20037,2005,2016,0.0
17,81,20037,2016,2023,0.0
17,81,20064,2007,2012,0.0
17,81,20064,2012,2019,0.0
17,81,20066,2001,2006,0.0
17,81,20066,2006,2011,0.0
17,81,20066,2011,2017,7.142857142857143
17,81,20066,2017,2024,0.0
17,81,20068,2005,2010,7.142857142857143
17,81,20068,2010,2015,0.0
17,81,20068,2015,2022,0.0
17,81,20074,2003,2008,7.142857142857143
17,81,20076,2005,2010,8.16326530612245
17,81,20076,2010,2015,6.666666666666667
17,81,20076,2015,2022,0.0
17,81,20079,2004,2009,0.0
17,81,20079,2009,2014,0.0
17,81,20081,2002,2007,21.428571428571427
17,81,20081,2007,2012,0.0
17,81,20081,2012,2019,0.0
17,81,20083,2004,2015,0.0
17,81,20083,2015,2022,0.0
17,81,20095,2004,2009,0.0
17,81,20095,2009,2014,0.0
17,81,20095,2014,2021,0.0
17,81,20105,2003,2008,0.0
17,81,20105,2008,2013,10.344827586206897
17,81,20105,2013,2020,3.8461538461538463
17,81,20106,2003,2008,0.0
17,81,20106,2008,2019,0.0
17,81,20111,2003,2008,0.0
17,81,20111,2008,2013,0.0
17,81,20111,2013,2020,0.0
17,81,20119,2003,2008,0.0
17,81,20119,2008,2013,5.714285714285714
17,81,20126,2002,2007,0.0
17,81,20126,2007,2012,0.0
17,81,20126,2012,2018,12.5
17,81,20130,2001,2006,0.0
17,81,20130,2006,2011,0.0
17,81,20130,2011,2024,36.36363636363637
17,81,20131,2001,2006,0.0
17,81,20131,2006,2011,11.11111111111111
17,81,20131,2011,2016,0.0
17,81,20131,2016,2023,0.0
17,81,20202,2007,2012,0.0
17,81,20202,2012,2018,0.0
17,83,11,1985,1998,38.888888888888886
17,83,12,1985,1998,0.0
17,83,41,1985,1998,44.44444444444444
17,83,42,1985,1998,0.0
17,83,43,1985,1998,0.0
17,83,49,1985,1998,22.22222222222222
17,83,53,1985,1998,17.857142857142858
17,83,54,1985,1998,28.205128205128204
17,83,58,1985,1998,33.333333333333336
17,83,67,1985,1998,15.384615384615385
17,83,71,1985,1998,32.075471698113205
17,83,20008,2004,2009,0.0
17,83,20008,2009,2014,0.0
17,83,20008,2014,2021,24.0
17,83,20020,2005,2010,11.538461538461538
17,83,20020,2010,2016,13.043478260869565
17,83,20020,2016,2023,5.0
17,83,20046,2001,2006,0.0
17,83,20046,2006,2011,0.0
17,83,20046,2011,2018,5.2631578947368425
17,83,20053,2004,2009,0.0
17,83,20053,2009,2015,2.9411764705882355
17,83,20053,2015,2022,0.0
17,83,20062,2003,2008,0.0
17,83,20062,2008,2013,21.05263157894737
17,83,20062,2013,2019,6.666666666666667
17,83,20063,2006,2011,0.0
17,83,20063,2011,2017,47.05882352941177
17,83,20063,2017,2024,0.0
17,83,20068,2003,2008,0.0
17,83,20068,2008,2013,8.0
17,83,20068,2013,2020,21.73913043478261
17,83,20071,2001,2006,0.0
17,83,20071,2006,2011,3.225806451612903
17,83,20071,2011,2016,3.3333333333333335
17,83,20071,2016,2023,3.4482758620689653
17,83,20072,2004,2009,11.764705882352942
17,83,20072,2009,2015,0.0
17,83,20072,2015,2022,16.666666666666668
17,83,20079,2002,2007,0.0
17,83,20079,2007,2012,5.555555555555555
17,83,20079,2012,2019,0.0
17,83,20082,2003,2008,7.6923076923076925
17,83,20082,2008,2013,50.0
17,83,20082,2013,2020,0.0
17,83,20201,2001,2006,0.0
17,83,20201,2006,2011,0.0
17,83,20201,2011,2017,0.0
17,83,20201,2017,2024,11.11111111111111
17,83,20202,2002,2007,0.0
17,83,20202,2007,2012,10.81081081081081
17,83,20202,2012,2018,9.090909090909092
17,85,3,1985,1998,32.432432432432435
17,85,20,1985,1998,0.0
17,85,26,1985,1998,0.0
17,85,30,1985,1998,0.0
17,85,32,1985,1998,0.0
17,85,36,1985,1998,0.0
17,85,40,1985,1998,0.0
17,85,41,1985,1998,97.29729729729729
17,85,49,1985,1998,0.0
17,85,55,1985,1998,0.0
17,85,76,1985,1998,0.0
17,85,100,1985,1998,0.0
17,85,101,1985,1998,0.0
17,85,109,1985,1998,25.714285714285715
17,85,20006,2003,2008,0.0
17,85,20006,2008,2013,0.0
17,85,20023,2003,2008,4.0
17,85,20023,2008,2013,0.0
17,85,20023,2013,2020,0.0
17,85,20029,2001,2006,11.764705882352942
17,85,20029,2006,2011,6.666666666666667
17,85,20029,2011,2016,14.285714285714286
17,85,20029,2016,2023,0.0
17,85,20033,2004,2009,0.0
17,85,20033,2009,2015,33.333333333333336
17,85,20033,2015,2022,0.0
17,85,20036,2002,2007,0.0
17,85,20036,2007,2012,0.0
17,85,20036,2012,2019,9.090909090909092
17,85,20043,2003,2008,18.75
17,85,20043,2008,2013,2.5641025641025643
17,85,20043,2013,2019,15.789473684210526
17,85,20049,2005,2010,0.0
17,85,20049,2010,2016,83.33333333333333
17,85,20049,2016,2023,0.0
17,85,20050,2003,2008,12.5
17,85,20050,2008,2013,0.0
17,85,20050,2013,2019,28.125
17,85,20058,2006,2011,0.0
17,85,20075,2001,2006,0.0
17,85,20075,2006,2011,0.0
17,85,20106,2002,2007,0.0
17,85,20106,2007,2012,0.0
17,85,20106,2012,2018,20.0
17,85,20109,2001,2006,27.586206896551722
17,85,20109,2006,2011,9.523809523809524
17,85,20112,2005,2010,0.0
17,85,20112,2010,2016,6.451612903225806
17,85,20112,2016,2023,10.344827586206897
17,85,20205,2002,2007,0.0
17,85,20205,2007,2012,0.0
17,87,1,1985,1998,0.0
17,87,2,1985,1998,22.727272727272727
17,87,4,1985,1998,37.5
17,87,9,1985,1998,20.0
17,87,10,1985,1998,35.483870967741936
17,87,12,1985,1998,0.0
17,87,14,1985,1998,0.0
17,87,18,1985,1998,0.0
17,87,19,1985,1998,0.0
17,87,21,1985,1998,55.26315789473684
17,87,22,1985,1998,44.44444444444444
17,87,28,1985,1998,5.0
17,87,39,1985,1998,18.75
17,87,41,1985,1998,0.0
17,87,45,1985,1998,0.0
17,87,50,1985,1998,50.0
17,87,56,1985,1998,11.428571428571429
17,87,57,1985,1998,0.0
17,87,58,1985,1998,21.73913043478261
17,87,61,1985,1998,1.7857142857142858
17,87,9001,1985,1998,0.0
17,87,9002,1985,1998,0.0
17,87,9003,1985,1998,0.0
17,87,9004,1985,1998,0.0
17,87,9005,1985,1998,4.3478260869565215
17,87,9006,1985,1998,0.0
17,87,9008,1985,1998,0.0
17,87,9009,1985,1998,0.0
17,87,10202,2007,2012,0.0
17,87,10202,2012,2019,3.5714285714285716
17,87,10203,2007,2012,0.0
17,87,10203,2012,2018,0.0
17,87,20002,2005,2010,0.0
17,87,20002,2010,2016,7.5
17,87,20002,2016,2023,2.7027027027027026
17,87,20009,2005,2016,25.806451612903224
17,87,20009,2016,2023,0.0
17,87,20015,2015,2022,0.0
17,87,20018,2001,2006,0.0
17,87,20018,2006,2011,0.0
17,87,20018,2011,2017,0.0
17,87,20018,2017,2024,0.0
17,87,20020,2009,2014,0.0
17,87,20020,2014,2021,0.0
17,87,20022,2014,2021,0.0
17,87,20024,2005,2010,3.3333333333333335
17,87,20024,2010,2016,0.0
17,87,20024,2016,2023,3.4482758620689653
17,87,20026,2001,2006,0.0
17,87,20026,2006,2011,0.0
17,87,20026,2011,2018,2.7777777777777777
17,87,20027,2003,2008,0.0
17,87,20027,2008,2013,0.0
17,87,20027,2013,2019,0.0
17,87,20032,2005,2010,0.0
17,87,20032,2010,2015,0.0
17,87,20032,2015,2022,0.0
17,87,20033,2001,2006,0.0
17,87,20033,2006,2011,0.0
17,87,20033,2011,2017,0.0
17,87,20033,2017,2024,8.333333333333334
17,87,20034,2002,2007,0.0
17,87,20034,2007,2012,0.0
17,87,20034,2012,2019,0.0
17,87,20042,2004,2009,0.0
17,87,20042,2009,2015,0.0
17,87,20043,2001,2006,0.0
17,87,20043,2006,2011,3.7037037037037037
17,87,20043,2011,2016,0.0
17,87,20043,2016,2023,11.538461538461538
17,87,20047,2002,2018,13.333333333333334
17,87,20049,2007,2012,0.0
17,87,20049,2012,2019,0.0
17,87,20053,2002,2007,0.0
17,87,20053,2007,2012,0.0
17,87,20053,2012,2018,14.893617021276595
17,87,20056,2004,2009,0.0
17,87,20056,2009,2014,5.555555555555555
17,87,20056,2014,2021,0.0
17,87,20057,2002,2007,0.0
17,87,20057,2007,2012,25.806451612903224
17,87,20057,2012,2018,0.0
17,87,20059,2005,2010,0.0
17,87,20059,2010,2015,0.0
17,87,20059,2015,2022,0.0
17,87,20200,2007,2012,0.0
17,87,20200,2012,2019,0.0
17,87,20201,2005,2010,0.0
17,87,20201,2010,2016,0.0
17,87,20201,2016,2023,0.0
17,87,29006,2013,2020,0.0
17,89,2,1985,1998,0.0
17,89,39,1985,1998,20.58823529411765
17,89,51,1985,1998,0.0
17,89,93,1985,1998,0.0
17,89,20017,2008,2013,0.0
17,89,20017,2013,2020,0.0
17,89,20023,2003,2008,0.0
17,89,20023,2008,2013,3.8461538461538463
17,89,20023,2013,2020,28.0
17,89,20028,2005,2010,0.0
17,89,20028,2010,2015,0.0
17,89,20028,2015,2022,0.0
17,89,20040,2005,2010,0.0
17,89,20040,2010,2015,0.0
17,89,20040,2015,2022,7.6923076923076925
17,89,20042,2004,2009,5.882352941176471
17,89,20042,2009,2014,37.5
17,89,20042,2014,2021,0.0
17,89,20067,2007,2012,0.0
17,89,20067,2012,2019,0.0
17,91,39,1985,1998,42.10526315789474
17,91,62,1985,1998,58.064516129032256
17,91,74,1985,1998,0.0
17,91,100,1985,1998,40.74074074074074
17,91,102,1985,1998,0.0
17,91,20027,2004,2009,0.0
17,91,20027,2009,2014,0.0
17,91,20027,2014,2021,15.384615384615385
17,91,20057,2002,2007,0.0
17,91,20057,2007,2012,0.0
17,91,20057,2012,2018,0.0
17,91,20068,2002,2007,0.0
17,91,20068,2007,2012,0.0
17,91,20068,2012,2019,5.882352941176471
17,93,5,1985,1998,0.0
17,93,7,1985,1998,0.0
17,93,20014,2007,2012,0.0
17,93,20014,2012,2019,0.0
17,93,20019,2002,2007,16.666666666666668
17,93,20019,2007,2012,0.0
17,93,20019,2012,2019,0.0
17,93,20051,2013,2019,0.0
17,95,30,1985,1998,25.714285714285715
17,95,64,1985,1998,0.0
17,95,73,1985,1998,0.0
17,95,74,1985,1998,0.0
17,95,75,1985,1998,33.333333333333336
17,95,79,1985,1998,30.76923076923077
17,95,87,1985,1998,0.0
17,95,91,1985,1998,0.0
17,95,20006,2004,2009,0.0
17,95,20006,2009,2021,30.0
17,95,20019,2004,2009,0.0
17,95,20019,2009,2015,0.0
17,95,20019,2015,2022,0.0
17,95,20025,2001,2006,0.0
17,95,20025,2006,2011,29.032258064516128
17,95,20025,2011,2016,4.545454545454546
17,95,20025,2016,2023,0.0
17,95,20034,2003,2008,0.0
17,95,20034,2008,2013,0.0
17,95,20034,2013,2020,0.0
17,95,20035,2002,2007,0.0
17,95,20035,2007,2012,0.0
17,95,20035,2012,2019,5.714285714285714
17,95,20039,2007,2012,0.0
17,95,20039,2012,2019,0.0
17,95,20103,2005,2010,37.93103448275862
17,95,20103,2010,2015,0.0
17,95,20103,2015,2022,0.0
17,95,20118,2001,2006,0.0
17,95,20118,2006,2011,0.0
17,95,20118,2011,2017,0.0
17,95,20118,2017,2024,0.0
17,95,20122,2002,2012,17.073170731707318
17,95,20122,2012,2018,0.0
17,95,20202,2001,2006,0.0
17,95,20202,2006,2011,4.0
17,95,20202,2011,2017,0.0
17,95,20202,2017,2024,8.333333333333334
17,95,20203,2003,2008,0.0
17,95,20203,2008,2013,0.0
17,95,20203,2013,2020,27.272727272727273
17,97,20004,2015,2022,0.0
17,97,20025,2001,2006,0.0
17,97,20025,2006,2011,23.529411764705884
17,97,20025,2011,2017,0.0
17,97,20025,2017,2024,0.0
17,97,20032,2001,2006,0.0
17,97,20032,2006,2011,57.142857142857146
17,97,20032,2011,2017,0.0
17,97,20032,2017,2024,0.0
17,97,20056,2003,2008,0.0
17,97,20061,2005,2010,0.0
17,97,20061,2010,2016,0.0
17,97,20061,2016,2023,56.666666666666664
17,97,20072,2003,2008,12.5
17,97,20072,2008,2013,0.0
17,97,20072,2013,2019,17.647058823529413
17,97,20076,2004,2009,0.0
17,97,20076,2009,2014,42.857142857142854
17,97,20076,2014,2021,0.0
17,97,20082,2001,2006,0.0
17,97,20082,2006,2011,0.0
17,97,20082,2011,2017,0.0
17,97,20082,2017,2024,0.0
17,97,20085,2005,2010,6.756756756756757
17,97,20085,2010,2015,17.391304347826086
17,97,20085,2015,2022,5.2631578947368425
17,97,20203,2001,2006,0.0
17,97,20203,2006,2011,0.0
17,97,20203,2011,2018,0.0
17,99,68,1985,1998,0.0
17,99,91,1985,1998,0.0
17,99,109,1985,1998,0.0
17,99,119,1985,1998,0.0
17,99,123,1985,1998,0.0
17,99,127,1985,1998,0.0
17,99,132,1985,1998,0.0
17,99,146,1985,1998,0.0
17,99,157,1985,1998,0.0
17,99,188,1985,1998,0.0
17,99,20002,2001,2006,0.0
17,99,20012,2005,2010,0.0
17,99,20012,2010,2016,20.0
17,99,20012,2016,2023,50.0
17,99,20035,2003,2008,0.0
17,99,20071,2004,2015,32.0
17,99,20093,2004,2021,0.0
17,99,20100,2002,2007,0.0
17,99,20100,2007,2012,0.0
17,99,20100,2012,2018,2.7027027027027026
17,99,20116,2002,2007,0.0
17,99,20116,2007,2012,0.0
17,99,20116,2012,2018,0.0
17,99,20117,2002,2007,0.0
17,99,20117,2007,2012,0.0
17,99,20117,2012,2019,33.333333333333336
17,99,20118,2004,2009,18.181818181818183
17,99,20118,2009,2015,0.0
17,99,20118,2015,2022,11.11111111111111
17,99,20123,2004,2009,0.0
17,99,20123,2009,2015,0.0
17,99,20123,2015,2022,0.0
17,101,4,1985,1998,10.0
17,101,8,1985,1998,0.0
17,101,13,1985,1998,14.285714285714286
17,101,16,1985,1998,0.0
17,101,19,1985,1998,0.0
17,101,22,1985,1998,0.0
17,101,28,1985,1998,18.75
17,101,32,1985,1998,36.36363636363637
17,101,55,1985,1998,0.0
17,101,66,1985,1998,0.0
17,101,20005,2012,2018,0.0
17,101,20010,2002,2007,0.0
17,101,20010,2007,2012,0.0
17,101,20010,2012,2018,0.0
17,101,20011,2001,2006,0.0
17,101,20011,2006,2011,8.333333333333334
17,101,20011,2011,2017,9.090909090909092
17,101,20011,2017,2024,30.0
17,101,20019,2003,2013,28.0
17,101,20019,2013,2019,0.0
17,101,20024,2005,2010,0.0
17,101,20024,2010,2015,9.523809523809524
17,101,20024,2015,2022,18.42105263157895
17,101,20036,2002,2007,0.0
17,101,20036,2007,2012,18.181818181818183
17,101,20036,2012,2018,11.11111111111111
17,101,20041,2015,2022,0.0
17,101,20056,2004,2009,0.0
17,101,20056,2009,2014,0.0
17,101,20056,2014,2021,0.0
17,101,20058,2010,2016,0.0
17,101,20058,2016,2023,0.0
17,101,20063,2004,2009,12.5
17,101,20063,2009,2014,0.0
17,101,20063,2014,2021,0.0
17,101,20065,2004,2009,0.0
17,101,20065,2009,2014,3.4482758620689653
17,103,24,1985,1998,24.0
17,103,46,1985,1998,0.0
17,103,48,1985,1998,0.0
17,103,62,1985,1998,29.26829268292683
17,103,131,1985,1998,0.0
17,103,20002,2003,2008,0.0
17,103,20002,2008,2013,30.76923076923077
17,103,20059,2003,2008,8.333333333333334
17,103,20059,2008,2013,0.0
17,103,20059,2013,2020,0.0
17,103,20128,2002,2007,0.0
17,103,20128,2007,2012,17.647058823529413
17,103,20128,2012,2019,0.0
17,105,1,1985,1998,0.0
17,105,13,1985,1998,0.0
17,105,55,1985,1998,0.0
17,105,157,1985,1998,24.0
17,105,178,1985,1998,11.764705882352942
17,105,189,1985,1998,51.61290322580645
17,105,20015,2004,2009,0.0
17,105,20015,2009,2014,0.0
17,105,20015,2014,2021,0.0
17,105,20177,2002,2007,0.0
17,105,20177,2007,2012,0.0
17,105,20177,2012,2018,0.0
17,107,3,1985,1998,0.0
17,107,22,1985,1998,3.0303030303030303
17,107,30,1985,1998,0.0
17,107,62,1985,1998,0.0
17,107,67,1985,1998,0.0
17,107,86,1985,1998,0.0
17,107,20033,2003,2008,14.285714285714286
17,107,20033,2008,2013,0.0
17,107,20033,2013,2020,0.0
17,107,20045,2007,2012,0.0
17,107,20045,2012,2018,8.571428571428571
17,107,20108,2004,2009,0.0
17,107,20108,2009,2015,0.0
17,107,20206,2012,2019,0.0
17,109,43,1985,1998,0.0
17,109,60,1985,1998,0.0
17,109,69,1985,1998,0.0
17,109,71,1985,1998,0.0
17,109,72,1985,1998,0.0
17,109,94,1985,1998,0.0
17,109,97,1985,1998,0.0
17,109,99,1985,1998,0.0
17,109,112,1985,1998,0.0
17,109,113,1985,1998,37.5
17,109,20001,2001,2006,0.0
17,109,20001,2006,2011,50.0
17,109,20001,2011,2024,8.333333333333334
17,109,20002,2002,2007,0.0
17,109,20002,2007,2012,0.0
17,109,20002,2012,2018,14.285714285714286
17,109,20009,2012,2018,0.0
17,109,20027,2002,2007,1.9607843137254901
17,109,20027,2007,2012,0.0
17,109,20027,2012,2019,0.0
17,109,20033,2003,2008,0.0
17,109,20035,2015,2022,0.0
17,109,20046,2005,2010,0.0
17,109,20046,2010,2015,0.0
17,109,20046,2015,2022,0.0
17,109,20066,2008,2013,0.0
17,109,20066,2013,2020,0.0
17,109,20082,2008,2013,0.0
17,109,20082,2013,2020,0.0
17,109,20099,2003,2008,0.0
17,109,20099,2008,2013,0.0
17,109,20099,2013,2019,0.0
17,109,20110,2004,2009,0.0
17,109,20110,2009,2014,0.0
17,109,20110,2014,2021,15.789473684210526
17,111,25,1985,1998,16.666666666666668
17,111,38,1985,1998,4.761904761904762
17,111,39,1985,1998,12.0
17,111,40,1985,1998,0.0
17,111,66,1985,1998,19.23076923076923
17,111,117,1985,1998,0.0
17,111,20007,2001,2006,3.7037037037037037
17,111,20007,2006,2011,3.8461538461538463
17,111,20007,2011,2017,16.0
17,111,20027,2003,2008,0.0
17,111,20027,2008,2013,4.166666666666667
17,111,20027,2013,2020,0.0
17,111,20064,2003,2008,0.0
17,111,20064,2008,2013,15.625
17,111,20064,2013,2019,12.962962962962964
17,111,20065,2002,2007,33.333333333333336
17,111,20065,2007,2012,33.333333333333336
17,111,20089,2002,2007,0.0
17,111,20089,2007,2012,0.0
17,111,20089,2012,2019,9.375
17,111,20105,2003,2008,0.0
17,111,20105,2008,2013,0.0
17,111,20105,2013,2020,0.0
17,111,20110,2004,2009,0.0
17,111,20113,2005,2010,0.0
17,111,20113,2010,2015,20.0
17,111,20113,2015,2022,0.0
17,111,20117,2005,2010,0.0
17,111,20117,2010,2015,0.0
17,111,20117,2015,2022,0.0
17,111,20200,2003,2008,0.0
17,111,20200,2008,2013,0.0
17,111,20200,2013,2019,11.11111111111111
17,113,28,1985,1998,0.0
17,113,31,1985,1998,0.0
17,113,61,1985,1998,4.0
17,113,10239,2015,2022,0.0
17,113,10240,2005,2010,0.0
17,113,10240,2010,2015,7.407407407407407
17,113,10240,2015,2022,0.0
17,113,20059,2001,2006,12.5
17,113,20059,2006,2011,0.0
17,113,20059,2011,2017,12.5
17,113,20059,2017,2024,0.0
17,113,20081,2004,2009,0.0
17,113,20081,2009,2014,70.0
17,113,20081,2014,2021,0.0
17,113,20083,2003,2008,0.0
17,113,20083,2008,2013,0.0
17,113,20083,2013,2020,0.0
17,113,20173,2002,2007,14.285714285714286
17,113,20237,2005,2010,0.0
17,113,20237,2010,2016,25.0
17,113,20237,2016,2023,0.0
17,115,24,1985,1998,31.818181818181817
17,115,47,1985,1998,0.0
17,115,50,1985,1998,0.0
17,115,87,1985,1998,0.0
17,115,20007,2004,2009,0.0
17,115,20007,2009,2014,37.5
17,115,20007,2014,2021,0.0
17,115,20012,2003,2008,7.6923076923076925
17,115,20012,2008,2013,0.0
17,115,20012,2013,2020,0.0
17,115,20100,2004,2009,0.0
17,115,20100,2009,2015,0.0
17,115,20202,2004,2009,0.0
17,117,2,1985,1998,0.0
17,117,44,1985,1998,36.8421052631579
17,117,56,1985,1998,20.0
17,117,68,1985,1998,0.0
17,117,76,1985,1998,20.833333333333332
17,117,81,1985,1998,32.5
17,117,82,1985,1998,29.032258064516128
17,117,92,1985,1998,33.333333333333336
17,117,93,1985,1998,0.0
17,117,94,1985,1998,22.22222222222222
17,117,96,1985,1998,0.0
17,117,98,1985,1998,0.0
17,117,99,1985,1998,14.285714285714286
17,117,100,1985,1998,0.0
17,117,103,1985,1998,0.0
17,117,105,1985,1998,11.764705882352942
17,117,109,1985,1998,9.523809523809524
17,117,130,1985,1998,0.0
17,117,140,1985,1998,0.0
17,117,143,1985,1998,0.0
17,117,145,1985,1998,0.0
17,117,147,1985,1998,18.181818181818183
17,117,155,1985,1998,0.0
17,117,158,1985,1998,0.0
17,117,160,1985,1998,18.51851851851852
17,117,163,1985,1998,0.0
17,117,20003,2005,2010,0.0
17,117,20003,2010,2016,6.896551724137931
17,117,20003,2016,2023,0.0
17,117,20006,2004,2021,12.903225806451612
17,117,20011,2003,2008,0.0
17,117,20011,2008,2013,0.0
17,117,20011,2013,2020,0.0
17,117,20018,2004,2009,0.0
17,117,20018,2009,2014,38.46153846153846
17,117,20021,2004,2009,0.0
17,117,20021,2009,2014,10.526315789473685
17,117,20021,2014,2021,17.647058823529413
17,117,20037,2005,2010,28.571428571428573
17,117,20037,2010,2015,0.0
17,117,20037,2015,2022,0.0
17,117,20066,2002,2007,0.0
17,117,20066,2007,2012,0.0
17,117,20066,2012,2018,0.0
17,117,20069,2005,2010,0.0
17,117,20069,2010,2016,0.0
17,117,20069,2016,2023,0.0
17,117,20076,2005,2010,0.0
17,117,20076,2010,2016,8.0
17,117,20081,2003,2008,19.35483870967742
17,117,20093,2001,2006,6.25
17,117,20093,2006,2011,0.0
17,117,20093,2011,2017,0.0
17,117,20093,2017,2024,14.705882352941176
17,117,20112,2004,2009,0.0
17,117,20112,2009,2014,9.25925925925926
17,117,20123,2007,2018,0.0
17,117,20135,2003,2008,0.0
17,117,20135,2008,2013,0.0
17,117,20135,2013,2020,10.714285714285714
17,117,20136,2004,2009,0.0
17,117,20136,2009,2014,9.090909090909092
17,117,20136,2014,2021,5.0
17,117,20147,2003,2008,0.0
17,117,20147,2008,2013,8.333333333333334
17,117,20147,2013,2020,36.36363636363637
17,117,20152,2004,2009,0.0
17,117,20152,2009,2014,0.0
17,117,20157,2003,2008,0.0
17,117,20157,2008,2013,8.0
17,117,20157,2013,2020,4.3478260869565215
17,117,20160,2003,2008,0.0
17,117,20160,2008,2013,0.0
17,117,20160,2013,2019,0.0
17,117,20179,2005,2010,0.0
17,117,20179,2010,2016,0.0
17,119,6,1985,1998,0.0
17,119,7,1985,1998,7.407407407407407
17,119,12,1985,1998,0.0
17,119,13,1985,1998,0.0
17,119,31,1985,1998,0.0
17,119,54,1985,1998,30.303030303030305
17,119,58,1985,1998,13.333333333333334
17,119,60,1985,1998,0.0
17,119,61,1985,1998,0.0
17,119,97,1985,1998,25.0
17,119,143,1985,1998,0.0
17,119,20004,2005,2010,0.0
17,119,20004,2010,2016,0.0
17,119,20004,2016,2023,14.285714285714286
17,119,20012,2004,2009,0.0
17,119,20012,2009,2014,0.0
17,119,20012,2014,2021,0.0
17,119,20015,2005,2010,0.0
17,119,20015,2010,2015,0.0
17,119,20015,2015,2022,2.7777777777777777
17,119,20018,2003,2008,28.571428571428573
17,119,20018,2008,2013,10.0
17,119,20018,2013,2019,0.0
17,119,20021,2011,2018,0.0
17,119,20025,2001,2006,0.0
17,119,20025,2006,2011,0.0
17,119,20025,2011,2017,0.0
17,119,20025,2017,2024,0.0
17,119,20026,2004,2009,0.0
17,119,20026,2009,2014,0.0
17,119,20026,2014,2021,0.0
17,119,20030,2001,2006,0.0
17,119,20030,2006,2011,0.0
17,119,20030,2011,2017,0.0
17,119,20030,2017,2024,4.545454545454546
17,119,20031,2004,2015,16.666666666666668
17,119,20031,2015,2022,0.0
17,119,20051,2005,2010,10.0
17,119,20051,2010,2015,5.555555555555555
17,119,20051,2015,2022,2.9411764705882355
17,119,20070,2005,2010,0.0
17,119,20070,2010,2016,15.0
17,119,20070,2016,2023,0.0
17,119,20092,2004,2009,0.0
17,119,20092,2009,2015,0.0
17,119,20094,2010,2016,0.0
17,119,20094,2016,2023,16.666666666666668
17,119,20105,2003,2008,0.0
17,119,20105,2008,2013,0.0
17,119,20105,2013,2019,40.0
17,119,20113,2007,2012,0.0
17,119,20113,2012,2018,0.0
17,119,20117,2012,2019,0.0
17,119,20119,2002,2007,0.0
17,119,20119,2007,2012,8.823529411764707
17,119,20119,2012,2018,12.903225806451612
17,119,20156,2003,2008,0.0
17,119,20156,2008,2013,0.0
17,119,20156,2013,2019,5.128205128205129
17,119,29990,2003,2008,0.0
17,119,29990,2008,2013,0.0
17,119,29990,2013,2020,4.545454545454546
17,121,5,1985,1998,0.0
17,121,7,1985,1998,0.0
17,121,36,1985,1998,0.0
17,121,38,1985,1998,9.523809523809524
17,121,54,1985,1998,17.857142857142858
17,121,55,1985,1998,34.285714285714285
17,121,58,1985,1998,0.0
17,121,73,1985,1998,6.666666666666667
17,121,90,1985,1998,0.0
17,121,94,1985,1998,0.0
17,121,96,1985,1998,0.0
17,121,98,1985,1998,0.0
17,121,101,1985,1998,0.0
17,121,102,1985,1998,35.0
17,121,103,1985,1998,22.857142857142858
17,121,105,1985,1998,25.0
17,121,107,1985,1998,17.94871794871795
17,121,109,1985,1998,0.0
17,121,111,1985,1998,29.166666666666668
17,121,20002,2005,2010,0.0
17,121,20002,2010,2015,13.333333333333334
17,121,20002,2015,2022,0.0
17,121,20005,2004,2009,0.0
